problem_id,source_id,run_id,revision_id,item_version,draft_version,verification,原始行号,sku,name,brand,model,specs,ram,storage,color,region,pack_count,price,currency,问题原因,资料来源
5ca796e2-1fb8-45bf-8584-d90636a0c642,6ac6777d-65a8-47f9-87d1-4cd539b0a57b,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6IjVjYTc5NmUyLTFmYjgtNDViZi04NTg0LWQ5MDYzNmEwYzY0MiIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiNmFjNjc3N2QtNjVhOC00N2Y5LTg3ZDEtNGNkNTM5YjBhNTdiIn0=.9d42a2cb329765c1c4f28b38191e227cec2601d97a9761a4c4712388c1ee19c2,2,000001,小米 XIAOMI 15 12+256 黑色 国行 原封 单台,小米,xiaomi 15,,12,256,黑色,国行,1,7777,CNY,PENDING / CONFLICT,隔离浏览器回填验证
b0290980-0907-46ba-85a2-29a9a97d4806,5353a978-48cf-437c-95ec-e2a837683771,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImIwMjkwOTgwLTA5MDctNDZiYS04NWEyLTI5YTlhOTdkNDgwNiIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiNTM1M2E5NzgtNDhjZi00MzdjLTk1ZWMtZTJhODM3NjgzNzcxIn0=.1d23be001d45cf4edae1365903576d74be7700aeee220fef26053d382dfe498f,14,000013,小米 xiaomi 15 12+1024 黑色 国行 单机,小米,xiaomi 15,,12,1024,黑色,国行,1,7777,CNY,PENDING / CONFLICT,隔离浏览器回填验证
ea6c2dc1-ed67-4cad-a7a2-4e4ed4941baa,a4088e8f-9265-427c-ba9c-c29df8b0b62c,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImVhNmMyZGMxLWVkNjctNGNhZC1hN2EyLTRlNGVkNDk0MWJhYSIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiYTQwODhlOGYtOTI2NS00MjdjLWJhOWMtYzI5ZGY4YjBiNjJjIn0=.975e1a252495676fe2a4c80acf830cf4b2997d6c308507d8dda54acfde7c1db8,15,000014,小米 xiaomi 15 16+1024 白色 国行 单机,小米,xiaomi 15,,16,1024,白色,国行,1,7777,CNY,PENDING / CONFLICT,隔离浏览器回填验证
c3668224-1a05-4344-b176-e6c263cfc1a4,b57bfdd4-0cc5-420d-b693-ede081b0965a,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImMzNjY4MjI0LTFhMDUtNDM0NC1iMTc2LWU2YzI2M2NmYzFhNCIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiYjU3YmZkZDQtMGNjNS00MjBkLWI2OTMtZWRlMDgxYjA5NjVhIn0=.87c7458fb7575abfc6bd43c294237c957eb111d199de50299093a54f07e18b8d,16,000015,三星 galaxy s25 12+1024 银色 国行 单机,三星,galaxy s25,,12,1024,银色,国行,1,7777,CNY,PENDING / CONFLICT,隔离浏览器回填验证
b0e9a0aa-356a-49a1-a695-cd54250d305d,520f7f58-18cf-4eff-9ee1-736d0b0809e6,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImIwZTlhMGFhLTM1NmEtNDlhMS1hNjk1LWNkNTQyNTBkMzA1ZCIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiNTIwZjdmNTgtMThjZi00ZWZmLTllZTEtNzM2ZDBiMDgwOWU2In0=.7a13b82a96cd0a506d4b296d49be8ceb3177253332ac43bca3d18f3cb9bfaa63,17,000016,三星 galaxy s25 ultra 12+1024 黑色 国行 单机,三星,galaxy s25 ultra,,12,1024,黑色,国行,1,7777,CNY,PENDING / CONFLICT,隔离浏览器回填验证
a4013870-10c7-454c-be92-bdd6a8e0d53f,7691a6e5-7cd6-4b0e-a1ad-1b97f9dadd09,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImE0MDEzODcwLTEwYzctNDU0Yy1iZTkyLWJkZDZhOGUwZDUzZiIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiNzY5MWE2ZTUtN2NkNi00YjBlLWExYWQtMWI5N2Y5ZGFkZDA5In0=.d1bd2e2880661c5782b80e6fb3b3dda39a07262d592414a65f7788ffecde3ab7,18,000017,荣耀 honor 400 12+1024 蓝色 国行 单机,荣耀,honor 400,,12,1024,蓝色,国行,1,7777,CNY,PENDING / CONFLICT,隔离浏览器回填验证
505207ca-5a7a-4061-bdb8-69abe6dd5f25,4378a61d-38d2-44a3-b206-dee2c1b38e2d,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6IjUwNTIwN2NhLTVhN2EtNDA2MS1iZGI4LTY5YWJlNmRkNWYyNSIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiNDM3OGE2MWQtMzhkMi00NGEzLWIyMDYtZGVlMmMxYjM4ZTJkIn0=.56f223bb22dbc0cfccafd72042f0fc12d2deb07558c1da21ca24cd7b81d6a039,19,000018,华为 pura 80 12+256 国行 单机,华为,pura 80,,12,256,,国行,1,7777,CNY,PENDING / REVIEW,隔离浏览器回填验证
edefd45f-2cd2-4227-a9e4-c396aed3dcc3,fa8fddfe-1849-487c-8135-caf45592aced,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImVkZWZkNDVmLTJjZDItNDIyNy1hOWU0LWMzOTZhZWQzZGNjMyIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiZmE4ZmRkZmUtMTg0OS00ODdjLTgxMzUtY2FmNDU1OTJhY2VkIn0=.e1c9a6ced3916a9b6bffd58193a50e18fb6ae1619667eac5a34aa551f9eb9b3f,20,000019,OPPO find x8 12+256 国行 单机,OPPO,find x8,,12,256,,国行,1,7777,CNY,PENDING / REVIEW,隔离浏览器回填验证
c79f2426-3d07-40a3-adb3-79b5f5e05897,6c704108-c18e-4f10-abb8-d4ada3133d89,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6ImM3OWYyNDI2LTNkMDctNDBhMy1hZGIzLTc5YjVmNWUwNTg5NyIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiNmM3MDQxMDgtYzE4ZS00ZjEwLWFiYjgtZDRhZGEzMTMzZDg5In0=.22f48dddd8a111182c17d07a31a3235015cabf4f78bb0a154164c1db5c24648e,21,000020,vivo x200 12+256 国行 单机,vivo,x200,,12,256,,国行,1,7777,CNY,PENDING / REVIEW,隔离浏览器回填验证
83a41101-cc0c-4d1d-8440-83ab38e92abd,e0a287e3-d6ff-4dd9-9417-c0440ea8f97f,78226b7a-7730-4fc3-8108-7b0bbd02ba2e,900fa98c-6720-4db1-80ff-3de529617573,0,1,eyJhY3Rvcl9pZCI6IjNiZGU0N2I0LWExNzktNDEyNS1hODAyLTllMzVlOWFiOTk3OCIsImRyYWZ0X3ZlcnNpb24iOiIxIiwiaW5wdXRfaGFzaCI6IjExY2VhNDYyN2YzNzQwNmU5M2VkMWFlNzYzMGM0MTg5YjliYzk5MTA5YTIyOGFiM2NmNjA2MjVhYmRmOTI0NDUiLCJpdGVtX3ZlcnNpb24iOiIwIiwib3JnX2lkIjoiYzkyMTNhMjQtOTRhZi00ZWJjLTkwZjAtMmYwODI1ZDQxMTI5IiwicHJvYmxlbV9pZCI6IjgzYTQxMTAxLWNjMGMtNGQxZC04NDQwLTgzYWIzOGU5MmFiZCIsInJldmlzaW9uX2lkIjoiOTAwZmE5OGMtNjcyMC00ZGIxLTgwZmYtM2RlNTI5NjE3NTczIiwicnVuX2lkIjoiNzgyMjZiN2EtNzczMC00ZmMzLTgxMDgtN2IwYmJkMDJiYTJlIiwic291cmNlX2lkIjoiZTBhMjg3ZTMtZDZmZi00ZGQ5LTk0MTctYzA0NDBlYThmOTdmIn0=.fdc4b04100081e89a7aefb890ca20f5619b09f6a60f69de742082873df09467e,22,000021,A牌 x5 8+128 国行 单机,A牌,x5,,8,128,,国行,1,7777,CNY,PENDING / REVIEW,隔离浏览器回填验证
